match_id,match_date,competition,competition_stage,home_team,away_team,home_score,away_score,home_odds,draw_odds,away_odds,num_bets_home,num_bets_draw,num_bets_away,odds_source,bookmaker,snapshot_type,source_match_url,official_result_url
2025-11-15_switzerland_sweden,2025-11-15,FIFA World Cup qualification,Qualifiers,Switzerland,Sweden,4.0,1.0,1.51,4.05,6.31,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-15_switzerland_sweden,2025-11-15,FIFA World Cup qualification,Qualifiers,Switzerland,Sweden,4.0,1.0,1.54,4.2,6.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-15_turkey_bulgaria,2025-11-15,FIFA World Cup qualification,Qualifiers,Turkey,Bulgaria,2.0,0.0,1.11,9.33,19.31,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-15_turkey_bulgaria,2025-11-15,FIFA World Cup qualification,Qualifiers,Turkey,Bulgaria,2.0,0.0,1.14,12.0,23.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_bermuda_cura_ao,2025-11-13,FIFA World Cup qualification,Qualifiers,Bermuda,Curaçao,0.0,7.0,10.5,5.83,1.21,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_bermuda_cura_ao,2025-11-13,FIFA World Cup qualification,Qualifiers,Bermuda,Curaçao,0.0,7.0,12.0,6.5,1.28,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_croatia_faroe_islands,2025-11-14,FIFA World Cup qualification,Qualifiers,Croatia,Faroe Islands,3.0,1.0,1.08,10.61,25.83,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_croatia_faroe_islands,2025-11-14,FIFA World Cup qualification,Qualifiers,Croatia,Faroe Islands,3.0,1.0,1.1,13.0,29.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_finland_malta,2025-11-14,FIFA World Cup qualification,Qualifiers,Finland,Malta,0.0,1.0,1.33,4.75,9.71,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_finland_malta,2025-11-14,FIFA World Cup qualification,Qualifiers,Finland,Malta,0.0,1.0,1.35,5.0,11.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_gibraltar_montenegro,2025-11-14,FIFA World Cup qualification,Qualifiers,Gibraltar,Montenegro,1.0,2.0,13.94,5.49,1.24,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_gibraltar_montenegro,2025-11-14,FIFA World Cup qualification,Qualifiers,Gibraltar,Montenegro,1.0,2.0,15.0,5.8,1.26,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_guatemala_panama,2025-11-13,FIFA World Cup qualification,Qualifiers,Guatemala,Panama,2.0,3.0,3.41,2.96,2.17,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_guatemala_panama,2025-11-13,FIFA World Cup qualification,Qualifiers,Guatemala,Panama,2.0,3.0,3.7,3.25,2.28,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_haiti_costa_rica,2025-11-13,FIFA World Cup qualification,Qualifiers,Haiti,Costa Rica,1.0,0.0,3.94,3.46,1.82,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_haiti_costa_rica,2025-11-13,FIFA World Cup qualification,Qualifiers,Haiti,Costa Rica,1.0,0.0,4.2,3.75,1.94,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_luxembourg_germany,2025-11-14,FIFA World Cup qualification,Qualifiers,Luxembourg,Germany,0.0,2.0,22.42,9.51,1.1,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_luxembourg_germany,2025-11-14,FIFA World Cup qualification,Qualifiers,Luxembourg,Germany,0.0,2.0,34.0,11.0,1.12,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_nicaragua_honduras,2025-11-13,FIFA World Cup qualification,Qualifiers,Nicaragua,Honduras,2.0,0.0,6.93,3.83,1.45,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_nicaragua_honduras,2025-11-13,FIFA World Cup qualification,Qualifiers,Nicaragua,Honduras,2.0,0.0,8.0,4.1,1.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_poland_netherlands,2025-11-14,FIFA World Cup qualification,Qualifiers,Poland,Netherlands,1.0,1.0,4.52,3.57,1.77,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_poland_netherlands,2025-11-14,FIFA World Cup qualification,Qualifiers,Poland,Netherlands,1.0,1.0,5.0,3.75,1.82,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_slovakia_northern_ireland,2025-11-14,FIFA World Cup qualification,Qualifiers,Slovakia,Northern Ireland,1.0,0.0,2.14,2.95,3.85,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-14_slovakia_northern_ireland,2025-11-14,FIFA World Cup qualification,Qualifiers,Slovakia,Northern Ireland,1.0,0.0,2.25,3.05,4.1,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_trinidad_and_tobago_jamaica,2025-11-13,FIFA World Cup qualification,Qualifiers,Trinidad and Tobago,Jamaica,1.0,1.0,3.21,3.27,2.1,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_trinidad_and_tobago_jamaica,2025-11-13,FIFA World Cup qualification,Qualifiers,Trinidad and Tobago,Jamaica,1.0,1.0,3.4,3.4,2.2,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_andorra_albania,2025-11-13,FIFA World Cup qualification,Qualifiers,Andorra,Albania,0.0,1.0,13.58,4.82,1.27,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_andorra_albania,2025-11-13,FIFA World Cup qualification,Qualifiers,Andorra,Albania,0.0,1.0,16.0,5.25,1.3,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_armenia_hungary,2025-11-13,FIFA World Cup qualification,Qualifiers,Armenia,Hungary,0.0,1.0,6.09,4.37,1.49,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_armenia_hungary,2025-11-13,FIFA World Cup qualification,Qualifiers,Armenia,Hungary,0.0,1.0,6.5,4.6,1.52,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_azerbaijan_iceland,2025-11-13,FIFA World Cup qualification,Qualifiers,Azerbaijan,Iceland,0.0,2.0,5.51,3.85,1.6,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_azerbaijan_iceland,2025-11-13,FIFA World Cup qualification,Qualifiers,Azerbaijan,Iceland,0.0,2.0,6.0,4.1,1.66,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_cameroon_dr_congo,2025-11-13,FIFA World Cup qualification,Qualifiers,Cameroon,DR Congo,0.0,1.0,2.08,2.85,3.96,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_cameroon_dr_congo,2025-11-13,FIFA World Cup qualification,Qualifiers,Cameroon,DR Congo,0.0,1.0,2.15,3.15,4.4,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_england_serbia,2025-11-13,FIFA World Cup qualification,Qualifiers,England,Serbia,2.0,0.0,1.28,5.49,10.77,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_england_serbia,2025-11-13,FIFA World Cup qualification,Qualifiers,England,Serbia,2.0,0.0,1.32,6.0,13.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_france_ukraine,2025-11-13,FIFA World Cup qualification,Qualifiers,France,Ukraine,4.0,0.0,1.14,7.55,16.97,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_france_ukraine,2025-11-13,FIFA World Cup qualification,Qualifiers,France,Ukraine,4.0,0.0,1.16,8.0,19.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_republic_of_ireland_portugal,2025-11-13,FIFA World Cup qualification,Qualifiers,Republic of Ireland,Portugal,2.0,0.0,8.5,4.49,1.38,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_republic_of_ireland_portugal,2025-11-13,FIFA World Cup qualification,Qualifiers,Republic of Ireland,Portugal,2.0,0.0,9.5,4.6,1.42,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_moldova_italy,2025-11-13,FIFA World Cup qualification,Qualifiers,Moldova,Italy,0.0,2.0,21.75,9.4,1.1,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_moldova_italy,2025-11-13,FIFA World Cup qualification,Qualifiers,Moldova,Italy,0.0,2.0,26.0,12.0,1.13,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_nigeria_gabon,2025-11-13,FIFA World Cup qualification,Qualifiers,Nigeria,Gabon,4.0,1.0,1.66,3.31,5.57,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_nigeria_gabon,2025-11-13,FIFA World Cup qualification,Qualifiers,Nigeria,Gabon,4.0,1.0,1.77,3.5,6.66,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_norway_estonia,2025-11-13,FIFA World Cup qualification,Qualifiers,Norway,Estonia,4.0,1.0,1.02,19.75,52.19,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_norway_estonia,2025-11-13,FIFA World Cup qualification,Qualifiers,Norway,Estonia,4.0,1.0,1.03,26.0,76.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_suriname_el_salvador,2025-11-13,FIFA World Cup qualification,Qualifiers,Suriname,El Salvador,4.0,0.0,1.61,3.4,5.61,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_suriname_el_salvador,2025-11-13,FIFA World Cup qualification,Qualifiers,Suriname,El Salvador,4.0,0.0,1.7,3.6,6.25,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_united_arab_emirates_iraq,2025-11-13,FIFA World Cup qualification,Qualifiers,United Arab Emirates,Iraq,1.0,1.0,2.26,2.67,3.78,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-11-13_united_arab_emirates_iraq,2025-11-13,FIFA World Cup qualification,Qualifiers,United Arab Emirates,Iraq,1.0,1.0,2.38,2.75,4.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_cura_ao_trinidad_and_tobago,2025-10-14,FIFA World Cup qualification,Qualifiers,Curaçao,Trinidad and Tobago,1.0,1.0,1.52,3.75,6.01,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_cura_ao_trinidad_and_tobago,2025-10-14,FIFA World Cup qualification,Qualifiers,Curaçao,Trinidad and Tobago,1.0,1.0,1.62,4.0,7.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_el_salvador_guatemala,2025-10-14,FIFA World Cup qualification,Qualifiers,El Salvador,Guatemala,0.0,1.0,2.92,2.89,2.47,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_el_salvador_guatemala,2025-10-14,FIFA World Cup qualification,Qualifiers,El Salvador,Guatemala,0.0,1.0,3.0,3.1,2.6,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_jamaica_bermuda,2025-10-14,FIFA World Cup qualification,Qualifiers,Jamaica,Bermuda,4.0,0.0,1.04,12.09,32.44,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_jamaica_bermuda,2025-10-14,FIFA World Cup qualification,Qualifiers,Jamaica,Bermuda,4.0,0.0,1.06,17.0,46.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_panama_suriname,2025-10-14,FIFA World Cup qualification,Qualifiers,Panama,Suriname,1.0,1.0,1.45,4.0,6.65,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_panama_suriname,2025-10-14,FIFA World Cup qualification,Qualifiers,Panama,Suriname,1.0,1.0,1.53,4.4,8.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_algeria_uganda,2025-10-14,FIFA World Cup qualification,Qualifiers,Algeria,Uganda,2.0,1.0,1.45,3.98,6.71,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_algeria_uganda,2025-10-14,FIFA World Cup qualification,Qualifiers,Algeria,Uganda,2.0,1.0,1.5,4.25,7.25,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_andorra_serbia,2025-10-14,FIFA World Cup qualification,Qualifiers,Andorra,Serbia,1.0,3.0,18.76,6.69,1.17,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_andorra_serbia,2025-10-14,FIFA World Cup qualification,Qualifiers,Andorra,Serbia,1.0,3.0,26.0,7.25,1.18,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-13_costa_rica_nicaragua,2025-10-13,FIFA World Cup qualification,Qualifiers,Costa Rica,Nicaragua,4.0,1.0,1.12,7.47,18.82,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-13_costa_rica_nicaragua,2025-10-13,FIFA World Cup qualification,Qualifiers,Costa Rica,Nicaragua,4.0,1.0,1.15,9.5,26.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_dr_congo_sudan,2025-10-14,FIFA World Cup qualification,Qualifiers,DR Congo,Sudan,1.0,0.0,1.3,4.83,9.47,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_dr_congo_sudan,2025-10-14,FIFA World Cup qualification,Qualifiers,DR Congo,Sudan,1.0,0.0,1.36,5.5,12.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_estonia_moldova,2025-10-14,FIFA World Cup qualification,Qualifiers,Estonia,Moldova,1.0,1.0,2.14,3.14,3.55,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_estonia_moldova,2025-10-14,FIFA World Cup qualification,Qualifiers,Estonia,Moldova,1.0,1.0,2.2,3.25,3.8,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_gabon_burundi,2025-10-14,FIFA World Cup qualification,Qualifiers,Gabon,Burundi,2.0,0.0,1.29,4.74,10.56,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_gabon_burundi,2025-10-14,FIFA World Cup qualification,Qualifiers,Gabon,Burundi,2.0,0.0,1.36,5.5,13.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_guinea_botswana,2025-10-14,FIFA World Cup qualification,Qualifiers,Guinea,Botswana,2.0,2.0,1.67,3.38,5.21,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_guinea_botswana,2025-10-14,FIFA World Cup qualification,Qualifiers,Guinea,Botswana,2.0,2.0,1.72,3.5,5.75,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-13_honduras_haiti,2025-10-13,FIFA World Cup qualification,Qualifiers,Honduras,Haiti,3.0,0.0,2.09,3.0,3.58,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-13_honduras_haiti,2025-10-13,FIFA World Cup qualification,Qualifiers,Honduras,Haiti,3.0,0.0,2.2,3.2,3.75,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_republic_of_ireland_armenia,2025-10-14,FIFA World Cup qualification,Qualifiers,Republic of Ireland,Armenia,1.0,0.0,1.54,4.18,5.72,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_republic_of_ireland_armenia,2025-10-14,FIFA World Cup qualification,Qualifiers,Republic of Ireland,Armenia,1.0,0.0,1.57,4.35,6.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_italy_israel,2025-10-14,FIFA World Cup qualification,Qualifiers,Italy,Israel,3.0,0.0,1.17,7.38,13.79,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_italy_israel,2025-10-14,FIFA World Cup qualification,Qualifiers,Italy,Israel,3.0,0.0,1.2,8.0,15.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_ivory_coast_kenya,2025-10-14,FIFA World Cup qualification,Qualifiers,Ivory Coast,Kenya,3.0,0.0,1.11,7.46,24.24,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_ivory_coast_kenya,2025-10-14,FIFA World Cup qualification,Qualifiers,Ivory Coast,Kenya,3.0,0.0,1.14,9.0,34.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_latvia_england,2025-10-14,FIFA World Cup qualification,Qualifiers,Latvia,England,0.0,5.0,42.65,13.76,1.04,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_latvia_england,2025-10-14,FIFA World Cup qualification,Qualifiers,Latvia,England,0.0,5.0,56.0,15.0,1.05,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_morocco_congo,2025-10-14,FIFA World Cup qualification,Qualifiers,Morocco,Congo,1.0,0.0,1.03,12.81,41.0,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_morocco_congo,2025-10-14,FIFA World Cup qualification,Qualifiers,Morocco,Congo,1.0,0.0,1.05,17.0,61.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_nigeria_benin,2025-10-14,FIFA World Cup qualification,Qualifiers,Nigeria,Benin,4.0,0.0,1.39,4.34,7.37,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_nigeria_benin,2025-10-14,FIFA World Cup qualification,Qualifiers,Nigeria,Benin,4.0,0.0,1.42,4.5,8.5,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_portugal_hungary,2025-10-14,FIFA World Cup qualification,Qualifiers,Portugal,Hungary,2.0,2.0,1.21,6.53,12.15,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_portugal_hungary,2025-10-14,FIFA World Cup qualification,Qualifiers,Portugal,Hungary,2.0,2.0,1.23,7.0,14.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_qatar_united_arab_emirates,2025-10-14,FIFA World Cup qualification,Qualifiers,Qatar,United Arab Emirates,2.0,1.0,2.68,3.13,2.56,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_qatar_united_arab_emirates,2025-10-14,FIFA World Cup qualification,Qualifiers,Qatar,United Arab Emirates,2.0,1.0,2.9,3.25,2.7,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_saudi_arabia_iraq,2025-10-14,FIFA World Cup qualification,Qualifiers,Saudi Arabia,Iraq,0.0,0.0,1.54,3.67,6.26,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_saudi_arabia_iraq,2025-10-14,FIFA World Cup qualification,Qualifiers,Saudi Arabia,Iraq,0.0,0.0,1.57,4.0,7.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_senegal_mauritania,2025-10-14,FIFA World Cup qualification,Qualifiers,Senegal,Mauritania,4.0,0.0,1.12,7.15,20.88,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_senegal_mauritania,2025-10-14,FIFA World Cup qualification,Qualifiers,Senegal,Mauritania,4.0,0.0,1.14,8.5,29.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_seychelles_gambia,2025-10-14,FIFA World Cup qualification,Qualifiers,Seychelles,Gambia,0.0,7.0,30.53,11.59,1.04,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_seychelles_gambia,2025-10-14,FIFA World Cup qualification,Qualifiers,Seychelles,Gambia,0.0,7.0,41.0,15.0,1.06,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_somalia_mozambique,2025-10-14,FIFA World Cup qualification,Qualifiers,Somalia,Mozambique,0.0,1.0,8.76,4.43,1.33,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_somalia_mozambique,2025-10-14,FIFA World Cup qualification,Qualifiers,Somalia,Mozambique,0.0,1.0,12.0,5.0,1.38,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_south_africa_rwanda,2025-10-14,FIFA World Cup qualification,Qualifiers,South Africa,Rwanda,3.0,0.0,1.19,5.66,15.56,,,,oddsportal,average,average,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
2025-10-14_south_africa_rwanda,2025-10-14,FIFA World Cup qualification,Qualifiers,South Africa,Rwanda,3.0,0.0,1.22,6.0,21.0,,,,oddsportal,max,max,https://www.oddsportal.com,https://www.fifa.com/en/match-centre
